county_number,county,water_name,water_type,latitude,longitude,public_access_verified,access_point_count,access_point_name,manager,boat_ramp,dock,restroom,camping,ada_fishing,official_source_url,access_details
8,Chouteau,Shonkin Creek,creek,47.77955685387727,-110.64708269438347,True,2,FORT BENTON CANOE LAUNCH,Bureau of Land Management recreation site,True,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/45,Bureau of Land Management recreation site. Descriptio: FORT BENTON CANOE LAUNCH
8,Chouteau,Small Pond,pond,47.73877683048136,-110.84681273035076,True,1,Carter Ferry,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39753640,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Gravel). Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
9,Custer,Cottonwood Creek,creek,46.61154721926521,-105.5589712759451,True,1,Bonfield,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,True,False,https://myfwp.mt.gov/fishMT/fas/39754401,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Concrete). Camping: Yes. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
9,Custer,Dean Reservoir,reservoir,46.37459718547585,-105.65611125586184,True,1,DEAN S RESERVOIR,Bureau of Land Management recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/45,Bureau of Land Management recreation site. Descriptio: DEAN S RESERVOIR
9,Custer,Pumpkin Creek,creek,46.21564516602618,-105.6753602300058,True,1,PUMPKIN CREEK RANCH AND RECREATION AREA,Bureau of Land Management recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/45,Bureau of Land Management recreation site. Descriptio: PUMPKIN CREEK RANCH AND RECREATION AREA
9,Custer,Sand Creek,creek,46.54241719731303,-105.72468130272071,True,1,Kinsey Bridge,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39754397,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Concrete). Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
9,Custer,Spotted Eagle Lake,lake,46.390907169602336,-105.85448130537104,True,1,Spotted Eagle,"City, county, or local developed access site",False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/48,"City, county, or local developed access site. Accesstype: Ramp. Location: Spotted Eagle. Owner: City of Miley City"
9,Custer,Tongue River,river,46.24484716289123,-105.75122125344225,True,1,Twelve Mile Dam,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,True,False,https://myfwp.mt.gov/fishMT/fas/39754387,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: Yes. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
9,Custer,Yellowstone River,river,46.41261717077052,-105.86541131135048,True,1,Roche Jaune,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39754385,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Concrete). Camping: No"
10,Daniels,Whitetail Reservoir,reservoir,48.889037494342936,-105.15841164184826,True,1,Whitetail Reservoir,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39754311,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Gravel). Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
11,Dawson,Dry Creek,creek,47.10994734595714,-104.75499117540542,True,1,Black Bridge,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39754623,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Concrete). Camping: No"
11,Dawson,Hollecker Lake,lake,47.12794735012678,-104.72939117238985,True,1,Hollecker Pond,"City, county, or local developed access site",False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/48,"City, county, or local developed access site. Accesstype: walk-in. Location: Hollecker Pond. Owner: City of Glendive"
11,Dawson,Johnson Reservoir,reservoir,47.31670733733627,-105.100311300624,True,1,Johnson Reservoir,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39754375,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
11,Dawson,Morgan Creek,creek,47.26501737482833,-104.6187211719056,True,1,Stipek,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,True,False,https://myfwp.mt.gov/fishMT/fas/39754666,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Concrete). Camping: Yes. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
11,Dawson,War Dance Cr,water,47.3224973946526,-104.47492114653782,True,1,Intake Dam,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,True,False,https://myfwp.mt.gov/fishMT/fas/39754381,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Concrete). Camping: Yes. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
12,Deer Lodge,Fishtrap Creek,creek,45.868666432498216,-113.2262328472815,True,2,Fishtrap Creek,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,True,False,https://myfwp.mt.gov/fishMT/fas/39753538,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Concrete). Camping: Yes. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
12,Deer Lodge,Fishtrap Creek,creek,45.868666432498216,-113.2262328472815,True,2,SAWLOG CREEK REC SITE,Bureau of Land Management recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/45,Bureau of Land Management recreation site. Descriptio: SAWLOG CREEK REC SITE
12,Deer Lodge,Mudd Creek,creek,45.8100864175073,-113.3229728550129,True,1,MUDD CREEK BRIDGE,Bureau of Land Management recreation site,True,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/45,Bureau of Land Management recreation site. Descriptio: MUDD CREEK BRIDGE
12,Deer Lodge,North Fork Flint Creek,creek,46.19690645685945,-113.26769292194685,True,3,Public access site 636,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
12,Deer Lodge,North Fork Flint Creek,creek,46.19690645685945,-113.26769292194685,True,3,Public access site 647,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
12,Deer Lodge,North Fork Flint Creek,creek,46.19690645685945,-113.26769292194685,True,3,Public access site 651,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
12,Deer Lodge,Seymour Creek,creek,45.88266644041319,-113.14334283373356,True,1,Sportsman's Park,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,True,False,https://myfwp.mt.gov/fishMT/fas/39753482,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: Yes. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
12,Deer Lodge,"Seymour Lake, Lower",lake,45.98442644637482,-113.18481286263061,True,1,Public access site 553,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
12,Deer Lodge,Stuart Mill Creek,creek,46.18414645405201,-113.28041292174122,True,2,Stuart Mill Bay,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,True,False,https://myfwp.mt.gov/fishMT/fas/39754543,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Gravel). Camping: Yes. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
12,Deer Lodge,Stuart Mill Creek,creek,46.18414645405201,-113.28041292174122,True,2,Public access site 653,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
13,Fallon,South Sandstone Reservoir,reservoir,46.3387572862449,-104.47819096206973,True,1,South Sandstone,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,True,False,https://myfwp.mt.gov/fishMT/fas/39754405,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Concrete). Camping: Yes. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
13,Fallon,Upper Baker Lake,lake,46.35530730660785,-104.25771091023785,True,1,Baker Lake,"City, county, or local developed access site",False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/48,"City, county, or local developed access site. Accesstype: Ramp. Location: Baker Lake. Owner: City of Baker"
14,Fergus,Big Casino Creek Reservoir,reservoir,47.03537690341181,-109.43074226527163,True,1,Big Casino Creek Reservoir,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39753658,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Hand Launch. Camping: No"
14,Fergus,Boyd Creek,creek,47.07325690771723,-109.4262622717283,True,2,Lazy KB,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39754515,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
14,Fergus,Boyd Creek,creek,47.07325690771723,-109.4262622717283,True,2,Carroll Trail,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39753740,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
14,Fergus,Buffalo Wallow Reservoir,reservoir,47.46309704121373,-108.42457212469849,True,1,BUFFALO WALLOW RESERVOIR,Bureau of Land Management recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/45,Bureau of Land Management recreation site. Descriptio: BUFFALO WALLOW RESERVOIR
14,Fergus,Burnette Creek,creek,47.10363690482823,-109.48399229145986,True,1,Reed & Bowles,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39754517,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
14,Fergus,Carters Pond,pond,47.14249691455277,-109.42781228690329,True,1,Lower Carter Pond,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39753668,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Hand Launch. Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
14,Fergus,Castle Creek,creek,47.00360690864643,-109.34630224014202,True,1,Hatchery,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39754682,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
14,Fergus,Crystal Lake,lake,46.79873687267336,-109.51420223651112,True,3,Public access site 470,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
14,Fergus,Crystal Lake,lake,46.79873687267336,-109.51420223651112,True,3,Public access site 578,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
14,Fergus,Crystal Lake,lake,46.79873687267336,-109.51420223651112,True,3,Public access site 605,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
14,Fergus,Elks Country Club Pond,pond,47.05497690834988,-109.40114226282356,True,1,Brewery Flats,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39753650,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
14,Fergus,Fritzner Reservoir,reservoir,47.545077039444465,-108.52805216505722,True,2,MAULAND RESERVOIR,Bureau of Land Management recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/45,Bureau of Land Management recreation site. Descriptio: MAULAND RESERVOIR
14,Fergus,Fritzner Reservoir,reservoir,47.545077039444465,-108.52805216505722,True,2,FRITZNER RESERVOIR,Bureau of Land Management recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/45,Bureau of Land Management recreation site. Descriptio: FRITZNER RESERVOIR
14,Fergus,Jakes Reservoir,reservoir,47.50627702575833,-108.62439217904377,True,1,JAKES RESERVOIR,Bureau of Land Management recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/45,Bureau of Land Management recreation site. Descriptio: JAKES RESERVOIR
14,Fergus,Spring Creek,creek,46.842166959661824,-108.6372320464364,True,1,Spring Creek,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39753626,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
14,Fergus,Upper Carters Pond,pond,47.152696915413344,-109.42644228872136,True,1,Upper Carter Pond,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39753670,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Gravel). Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
14,Fergus,Wolverine Creek,creek,47.10992690481671,-109.49542229523489,True,1,Hruska,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39753688,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
15,Flathead,Akokala Creek,creek,48.80513656336127,-114.29574371147591,True,2,Public access site 302,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Akokala Creek,creek,48.80513656336127,-114.29574371147591,True,2,Public access site 442,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Ashley Lake,lake,48.20325648359703,-114.61909363378959,True,3,Public access site 355,U.S. Forest Service recreation site,True,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Ashley Lake,lake,48.20325648359703,-114.61909363378959,True,3,Public access site 356,U.S. Forest Service recreation site,True,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Ashley Lake,lake,48.20325648359703,-114.61909363378959,True,3,Public access site 357,U.S. Forest Service recreation site,True,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Beaver Lake,lake,48.433576522277484,-114.41861364649388,True,1,Beaver Lake,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39753975,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Concrete). Camping: No"
15,Flathead,Beta Lake,lake,48.31754655366304,-114.02915354035207,True,1,Public access site 324,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Bigfork Canal,canal,48.05949652998864,-114.06996348807665,True,1,Bigfork,"Montana Fish, Wildlife & Parks Fishing Access Site",True,True,False,False,False,https://myfwp.mt.gov/fishMT/fas/39753993,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Dock, Ramp (Concrete). Camping: No"
15,Flathead,Blanchard Lake,lake,48.38968652395174,-114.36707362633105,True,1,Blanchard Lake,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39753963,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Gravel). Camping: No"
15,Flathead,Bootjack Lake,lake,48.423296513533025,-114.49414365961273,True,1,Bootjack Lake,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39754057,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Hand Launch. Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
15,Flathead,Clark Creek,creek,48.05491657225279,-113.65916340199897,True,1,Public access site 384,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Colts Creek,creek,48.99304655663507,-114.47665379430589,True,1,Public access site 443,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Deep Creek,creek,48.58223755965843,-114.16430862948144,True,1,Public access site 441,U.S. Forest Service recreation site,False,False,True,True,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Echo Lake,lake,48.127336538164,-114.04235349832464,True,1,Echo Lake,"Montana Fish, Wildlife & Parks Fishing Access Site",True,True,False,True,False,https://myfwp.mt.gov/fishMT/fas/39754619,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Dock, Ramp (Concrete). Camping: Yes"
15,Flathead,Elliot Creek,creek,48.1038865280807,-114.11442350729459,True,1,Sportsmans Bridge,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39754011,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Concrete). Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
15,Flathead,Giefer Creek,creek,48.258582953109546,-113.41291991755017,True,1,Public access site 309,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Goldie Creek,creek,48.21937656582133,-113.8464634790243,True,1,Public access site 325,U.S. Forest Service recreation site,True,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Gooderich Bayou,water,48.25698652822625,-114.22823356615953,True,1,Pressentine,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39754009,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Gravel). Camping: No"
15,Flathead,Gorge Creek,creek,47.80383656955595,-113.48505330805331,True,1,Public access site 311,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Harris Creek,creek,48.198746571030775,-113.77374345899622,True,1,Public access site 317,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Harrison Creek,creek,47.854446580061044,-113.42441330824828,True,1,Public access site 382,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Hawk Creek,creek,48.81508655463779,-114.37605373029018,True,1,Public access site 304,U.S. Forest Service recreation site,False,False,True,False,True,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Hoke Creek,creek,48.10347657104923,-113.70219342276052,True,2,Public access site 320,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Hoke Creek,creek,48.10347657104923,-113.70219342276052,True,2,Public access site 321,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Hungry Horse Reservoir,reservoir,48.326846561991935,-113.96174352844378,True,1,Public access site 323,U.S. Forest Service recreation site,True,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Java Creek,creek,48.24141659612494,-113.57159342812888,True,2,Public access site 315,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Java Creek,creek,48.24141659612494,-113.57159342812888,True,2,Public access site 430,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Lagoni Lake,lake,48.589606508961346,-114.65469373285362,True,1,Public access site 365,U.S. Forest Service recreation site,True,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Lake Five,lake,48.46507656605135,-114.01755357173204,True,1,Paul's Memorial,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39754690,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Concrete). Camping: No"
15,Flathead,Lion Lake,lake,48.37108655774172,-114.03144355262381,True,2,Public access site 307,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Lion Lake,lake,48.37108655774172,-114.03144355262381,True,2,Public access site 329,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Logan Creek,creek,48.42410650233605,-114.59815368173453,True,1,Public access site 361,U.S. Forest Service recreation site,True,True,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Lost Johnny Creek,creek,48.31753656126733,-113.96288352647193,True,3,Public access site 322,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Lost Johnny Creek,creek,48.31753656126733,-113.96288352647193,True,3,Public access site 326,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Lost Johnny Creek,creek,48.31753656126733,-113.96288352647193,True,3,Public access site 327,U.S. Forest Service recreation site,True,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Lower Twin Creek,creek,47.988216575860484,-113.56797336755251,True,1,Public access site 370,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,McInernie Creek,creek,48.25592657325568,-113.79690347780002,True,2,Public access site 306,U.S. Forest Service recreation site,True,False,False,True,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,McInernie Creek,creek,48.25592657325568,-113.79690347780002,True,2,Public access site 431,U.S. Forest Service recreation site,True,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,McWenneger Slough,slough,48.22222652797289,-114.20224355237686,True,1,McWenneger Slough,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,True,False,https://myfwp.mt.gov/fishMT/fas/39754660,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: Yes. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
15,Flathead,Moccasin Creek,creek,48.48041658609961,-113.84749354122799,True,1,Public access site 328,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Montana Veterans Home Pond,pond,48.35812653763136,-114.21091358754428,True,1,Kokanee Bend,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39754007,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Gravel). Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
15,Flathead,Moose Lake,lake,48.628936539504615,-114.3900736875221,True,1,Public access site 446,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Patrick Creek,creek,48.13227651785015,-114.24200354021418,True,1,Somers,"Montana Fish, Wildlife & Parks Fishing Access Site",True,True,False,False,False,https://myfwp.mt.gov/fishMT/fas/39754047,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Concrete), Dock. Camping: No"
15,Flathead,Pine Grove Pond,pond,48.248786521615344,-114.28858357721442,True,1,Pine Grove Pond,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39754706,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: No"
15,Flathead,Red Meadow Lake,lake,48.757246530259195,-114.56146375465266,True,1,Public access site 303,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
15,Flathead,Rogers Lake,lake,48.06614647441959,-114.60510359854146,True,1,Rogers Lake,"City, county, or local developed access site",False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/48,"City, county, or local developed access site. Accesstype: Carry-in. Location: Rogers Lake. Owner: State"
15,Flathead,Rubideau Creek,creek,48.49595756759295,-114.02572458108105,True,1,Public access site 308,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
