report_id,report_date,freshness,age_days,county_number,county,water_name,source_type,source_name,official,rating,title,summary,species,techniques,access_notes,source_url,observed_period,raw_source_reference
f05178b1a7b355c2d2,2026-07-23,very_current,3,,,,official_statewide_or_regional_update,Idaho Fish and Game,True,,New certified-weight record for Westslope cutthroat trout shocks fish biologists,"Home Press Releases and Articles idfg-cghere Thursday, July 23, 2026 - 11:15 AM MDT When Luke Anderson headed to the St. Maries River in search of Westslope cutthroat trout, setting a new state record was probably the last thing on his mind. Or was it? While Luke is officially Idaho's newest certified-weight state record holder, Westslope cutthroat trout in Idaho grow much larger than his 13.6-inch, sub-one-pound…",,,,https://idfg.idaho.gov/article/new-certified-weight-record-westslope-cutthroat-trout-shocks-fish-biologists,,
c747373a5db6112da2,2026-07-21,very_current,5,,,,official_statewide_or_regional_update,Idaho Fish and Game,True,,Fish and Game reminds Wood River Valley residents to secure attractants as black bear sightings increase,"Home Press Releases and Articles idfg-Kenzie.Baratti Tuesday, July 21, 2026 - 1:52 PM MDT Idaho Fish and Game enforcement staff have recently received an increase in reports of black bears frequenting residential areas throughout the Wood River Valley. Each year in the late summer and early fall, Fish and Game staff begin receiving regular reports of bears moving through neighborhoods and subdivisions. Many of those…",,,,https://idfg.idaho.gov/article/fish-and-game-reminds-wood-river-valley-residents-secure-attractants-black-bear-sightings,,
ca473b4675c666c41c,2026-07-21,very_current,5,,,,official_statewide_or_regional_update,Idaho Fish and Game,True,,ICYMI: Idaho Fish and Game Commission Meeting July 16,"Home Press Releases and Articles idfg-cliess Tuesday, July 21, 2026 - 8:17 AM MDT Watch or listen to the full recap of the July 16 Idaho Fish and Game Commission Meeting in Jerome. Topics covered include proposed rules for electronic tagging for certain game birds, fiscal year 2028 budget, 2026-2027 sage-grouse seasons, and more. Timestamps 0:00:00 - Opening Comments 0:02:07 - Review of Public Comment 0:06:05…",,,,https://idfg.idaho.gov/article/icymi-idaho-fish-and-game-commission-meeting-july-16,,
989c05e8255f8f6ce4,2026-07-20,very_current,6,,,,official_statewide_or_regional_update,Idaho Fish and Game,True,,Fish Lake Pend Oreille and earn cash through the Angler Incentive Program,"Home Press Releases and Articles idfg-tjross Monday, July 20, 2026 - 10:28 AM MDT Anglers and spearfishers can earn cash rewards by turning in lake trout and walleye heads For most anglers and spearfishers, getting paid to fish sounds too good to be true. On Lake Pend Oreille, it can be a reality through the Angler Incentive Program. The scoop Anglers and spearfishers who catch and turn in the heads of any walleye…",,,,https://idfg.idaho.gov/article/fish-lake-pend-oreille-and-earn-cash-through-angler-incentive-program,,
2aace67d4c8ad37b70,2026-07-20,very_current,6,14,Canyon,Snake River,official_fishing_update,Idaho Fish and Game,True,,IDFG Commission modifies daily bag limit for fall Chinook salmon seasons,"Home Press Releases and Articles idfg-cliess Monday, July 20, 2026 - 9:52 AM MDT The forecasted number of wild fall Chinook for 2026 is lower than recent years. During its July 16 meeting in Jerome, the Idaho Fish and Game Commission approved the recommended modifications to the 2026 fall Chinook salmon fishing season in the following fisheries: Snake River, Lower Salmon River, Salmon River, Mainstem Clearwater…",,,,https://idfg.idaho.gov/article/idfg-commission-modifies-daily-bag-limit-fall-chinook-salmon-seasons,,
2aace67d4c8ad37b70,2026-07-20,very_current,6,37,Owyhee,Snake River,official_fishing_update,Idaho Fish and Game,True,,IDFG Commission modifies daily bag limit for fall Chinook salmon seasons,"Home Press Releases and Articles idfg-cliess Monday, July 20, 2026 - 9:52 AM MDT The forecasted number of wild fall Chinook for 2026 is lower than recent years. During its July 16 meeting in Jerome, the Idaho Fish and Game Commission approved the recommended modifications to the 2026 fall Chinook salmon fishing season in the following fisheries: Snake River, Lower Salmon River, Salmon River, Mainstem Clearwater…",,,,https://idfg.idaho.gov/article/idfg-commission-modifies-daily-bag-limit-fall-chinook-salmon-seasons,,
2aace67d4c8ad37b70,2026-07-20,very_current,6,30,Lemhi,Salmon River,official_fishing_update,Idaho Fish and Game,True,,IDFG Commission modifies daily bag limit for fall Chinook salmon seasons,"Home Press Releases and Articles idfg-cliess Monday, July 20, 2026 - 9:52 AM MDT The forecasted number of wild fall Chinook for 2026 is lower than recent years. During its July 16 meeting in Jerome, the Idaho Fish and Game Commission approved the recommended modifications to the 2026 fall Chinook salmon fishing season in the following fisheries: Snake River, Lower Salmon River, Salmon River, Mainstem Clearwater…",,,,https://idfg.idaho.gov/article/idfg-commission-modifies-daily-bag-limit-fall-chinook-salmon-seasons,,
a1aa2c78cae6ed9c15,2026-07-17,very_current,9,30,Lemhi,Salmon River,official_fishing_update,Idaho Fish and Game,True,,Commission modifies summer Chinook salmon bag and possession limits for South Fork Salmon River,"Home Press Releases and Articles idfg-scassinelli Friday, July 17, 2026 - 2:34 PM MDT The Idaho Fish and Game Commission modified daily bag and possession limits for summer Chinook salmon fishing on the South Fork Salmon River effective July 17. New Daily and Possession Limits South Fork Salmon River Daily : Four Chinook salmon, only two of which may be adults Possession : 12 Chinook salmon, only six of which may be…",,,,https://idfg.idaho.gov/article/commission-modifies-summer-chinook-salmon-bag-and-possession-limits-south-fork-salmon-river,,
044aa61c56f952d3d0,2026-07-17,very_current,9,,,,official_statewide_or_regional_update,Idaho Fish and Game,True,,Fish and Game's Magic Valley Region to host 4th annual blood drive on Aug. 13,"Home Press Releases and Articles idfg-Kenzie.Baratti Friday, July 17, 2026 - 2:37 PM MDT The goal is to collect 30 donations for the American Red Cross. Have you ever stopped to think there is no substitute for blood when someone needs a lifesaving transfusion? Every two seconds, someone in the United States needs blood. Because donated blood has a shelf life of only 42 days, there is a constant need for donors…",,,,https://idfg.idaho.gov/article/fish-and-games-magic-valley-region-host-4th-annual-blood-drive-aug-13,,
a7ccdec4914fd04b7f,2026-07-16,very_current,10,,,,official_statewide_or_regional_update,Idaho Fish and Game,True,,Idaho Fish and Game relocates yearling bull moose from Burley,"Home Press Releases and Articles idfg-Kenzie.Baratti Thursday, July 16, 2026 - 2:15 PM MDT On Tuesday, July 14, the Magic Valley Regional Office received a report from Cassia County Dispatch of a yearling bull moose inside a gated area behind a business in Burley. To ensure the safety of both the moose and the public, Fish and Game wildlife staff, with assistance from the Cassia County Sheriff's Office, safely…",,,,https://idfg.idaho.gov/article/idaho-fish-and-game-relocates-yearling-bull-moose-burley,,
81a1e1e90c3c09327d,2026-07-16,very_current,10,14,Canyon,Snake River,official_harvest_report,Idaho Fish and Game,True,,Chinook salmon harvest report,"Chinook Harvest Report | Idaho Fish and Game Skip to main content Idaho Official Government Website | Buy a License Search Hunting Toggle submenu Hunting in Idaho Seasons and Rules Big Game Seasons and Rules Moose, Bighorn Sheep and Mountain Goat Migratory Birds Upland Game, Furbearer and Turkey Big Game Hunting Harvest Statistics Drawing Odds Controlled Hunt Drawing Results State of Deer and Elk Monitoring For…",Chinook salmon,,,https://idfg.idaho.gov/fish/chinook/harvest,,exact_or_alias
81a1e1e90c3c09327d,2026-07-16,very_current,10,37,Owyhee,Snake River,official_harvest_report,Idaho Fish and Game,True,,Chinook salmon harvest report,"Chinook Harvest Report | Idaho Fish and Game Skip to main content Idaho Official Government Website | Buy a License Search Hunting Toggle submenu Hunting in Idaho Seasons and Rules Big Game Seasons and Rules Moose, Bighorn Sheep and Mountain Goat Migratory Birds Upland Game, Furbearer and Turkey Big Game Hunting Harvest Statistics Drawing Odds Controlled Hunt Drawing Results State of Deer and Elk Monitoring For…",Chinook salmon,,,https://idfg.idaho.gov/fish/chinook/harvest,,exact_or_alias
81a1e1e90c3c09327d,2026-07-16,very_current,10,31,Lewis,North Fork Clearwater River,official_harvest_report,Idaho Fish and Game,True,,Chinook salmon harvest report,"Chinook Harvest Report | Idaho Fish and Game Skip to main content Idaho Official Government Website | Buy a License Search Hunting Toggle submenu Hunting in Idaho Seasons and Rules Big Game Seasons and Rules Moose, Bighorn Sheep and Mountain Goat Migratory Birds Upland Game, Furbearer and Turkey Big Game Hunting Harvest Statistics Drawing Odds Controlled Hunt Drawing Results State of Deer and Elk Monitoring For…",Chinook salmon,,,https://idfg.idaho.gov/fish/chinook/harvest,,conservative_fuzzy
81a1e1e90c3c09327d,2026-07-16,very_current,10,30,Lemhi,Salmon River,official_harvest_report,Idaho Fish and Game,True,,Chinook salmon harvest report,"Chinook Harvest Report | Idaho Fish and Game Skip to main content Idaho Official Government Website | Buy a License Search Hunting Toggle submenu Hunting in Idaho Seasons and Rules Big Game Seasons and Rules Moose, Bighorn Sheep and Mountain Goat Migratory Birds Upland Game, Furbearer and Turkey Big Game Hunting Harvest Statistics Drawing Odds Controlled Hunt Drawing Results State of Deer and Elk Monitoring For…",Chinook salmon,,,https://idfg.idaho.gov/fish/chinook/harvest,,exact_or_alias
a5c47a140b01115fee,2026-07-14,very_current,12,30,Lemhi,Salmon River,official_fishing_update,Idaho Fish and Game,True,,"July 14, 2026 South Fork Salmon River Chinook Update","Home Press Releases and Articles idfg-jmessner Tuesday, July 14, 2026 - 12:52 PM MDT South Fork Chinook Fishing Just Keeps Getting Better Proposal Would Increase Daily Limit to Two Adults Good news continues for South Fork Chinook anglers. The South Fork Salmon River fishery remains open seven days per week, and this Thursday (July 16) the Idaho Fish and Game Commission will consider a proposal to increase the daily…",,,,https://idfg.idaho.gov/article/july-14-2026-south-fork-salmon-river-chinook-update,,
64e9036c168d665411,2026-07-13,very_current,13,19,Custer,Valley Creek,official_fishing_update,Idaho Fish and Game,True,,Chinook fishing on the Upper Salmon River will end on July 15,"Home Press Releases and Articles idfg-cliess Monday, July 13, 2026 - 2:06 PM MDT Idaho Fish and Game will close fishing for Chinook salmon on the Upper Salmon River from the posted boundary just upstream of the mouth of Valley Creek upstream to the posted boundary just downstream of the Sawtooth Hatchery weir at the end of fishing hours on July 15. Fishing is still open on the Lochsa River and the South Fork Salmon…",,,,https://idfg.idaho.gov/article/chinook-fishing-upper-salmon-river-will-end-july-15,,
64e9036c168d665411,2026-07-13,very_current,13,30,Lemhi,Salmon River,official_fishing_update,Idaho Fish and Game,True,,Chinook fishing on the Upper Salmon River will end on July 15,"Home Press Releases and Articles idfg-cliess Monday, July 13, 2026 - 2:06 PM MDT Idaho Fish and Game will close fishing for Chinook salmon on the Upper Salmon River from the posted boundary just upstream of the mouth of Valley Creek upstream to the posted boundary just downstream of the Sawtooth Hatchery weir at the end of fishing hours on July 15. Fishing is still open on the Lochsa River and the South Fork Salmon…",,,,https://idfg.idaho.gov/article/chinook-fishing-upper-salmon-river-will-end-july-15,,
2c62c59302197ff2e4,2026-07-09,current,17,,,,official_statewide_or_regional_update,Idaho Fish and Game,True,,F&G releases the first generation of 'captive broodstock' kokanee,"Home Press Releases and Articles idfg-rphillips Thursday, July 9, 2026 - 7:10 AM MDT Young kokanee are the offspring of adults raised at hatcheries About four years ago, a “What if?” idea became reality, and kokanee anglers will soon be catching the results. During June, about a million kokanee fingerlings raised from Idaho Fish and Game’s first “captive broodstock” were released into Idaho’s lakes and reservoirs…",,,,https://idfg.idaho.gov/article/fg-releases-first-generation-captive-broodstock-kokanee,,
6b932ed91a40e7cf82,2026-07-09,current,17,,,,official_statewide_or_regional_update,Idaho Fish and Game,True,,"Young angler lands a new state record chiselmouth. Also, what is a chiselmouth?","Home Press Releases and Articles idfg-cliess Thursday, July 9, 2026 - 3:51 PM MDT What is a chiselmouth, you may ask? And better yet, what does it take to get one in the record books? Before our Sportfishing Program Coordinator could close Idaho’s record books during what’s turned into a wallop of a record fish season, Carmen, Idaho angler Akeley Fahnholz tossed her hat into the ring. While fishing on June 8 along…",,,,https://idfg.idaho.gov/article/young-angler-lands-new-state-record-chiselmouth-also-what-chiselmouth,,
97ed3ff6ce5507c389,2026-07-08,current,18,1,Ada,Boise River,official_fishing_update,Idaho Fish and Game,True,,F&G closes access to Boise River WMA due to Claremont Fire,"Home Press Releases and Articles idfg-bpearson Wednesday, July 8, 2026 - 9:02 AM MDT UPDATE: Some trails on the Boise River WMA have reopened; however, the status of roads and trails around the Claremont Fire is evolving. Please abide by posted signage and stay off roads and trails marked as closed. Fish and Game’s Southwest Region has closed access to the Boise River WMA due to the Claremont Fire, in coordination…",,,,https://idfg.idaho.gov/article/fg-closes-access-boise-river-wma-due-claremont-fire,,
97ed3ff6ce5507c389,2026-07-08,current,18,14,Canyon,Boise River,official_fishing_update,Idaho Fish and Game,True,,F&G closes access to Boise River WMA due to Claremont Fire,"Home Press Releases and Articles idfg-bpearson Wednesday, July 8, 2026 - 9:02 AM MDT UPDATE: Some trails on the Boise River WMA have reopened; however, the status of roads and trails around the Claremont Fire is evolving. Please abide by posted signage and stay off roads and trails marked as closed. Fish and Game’s Southwest Region has closed access to the Boise River WMA due to the Claremont Fire, in coordination…",,,,https://idfg.idaho.gov/article/fg-closes-access-boise-river-wma-due-claremont-fire,,
c072901584fd8f7a1c,2026-07-08,current,18,,,,official_statewide_or_regional_update,Idaho Fish and Game,True,,Fish and Game stocking jack Chinook salmon in New Meadows pond,"Home Press Releases and Articles idfg-jmessner Wednesday, July 8, 2026 - 10:50 AM MDT Looking to reel in a salmon without heading to the river? Idaho Fish and Game is stocking Meadow Creek Pond with surplus jack Chinook salmon this week, giving anglers a rare opportunity to catch these tasty fish close to home. Approximately 100 jack Chinook salmon (less than 24 inches) from the Rapid River Hatchery will be stocked…",,,,https://idfg.idaho.gov/article/fish-and-game-stocking-jack-chinook-salmon-new-meadows-pond,,
72a809057b393424b8,2026-07-08,current,18,30,Lemhi,Salmon River,official_fishing_update,Idaho Fish and Game,True,,"July 8, 2026 South Fork Salmon River Chinook Update","Home Press Releases and Articles idfg-jmessner Wednesday, July 8, 2026 - 2:29 PM MDT South Fork Salmon River Fishery Expands to Seven Days per Week The South Fork Salmon River Chinook fishery is expanding to seven days per week, effective today (July 8). With roughly half of our harvest share still available and fishing conditions beginning to change, the IDFG Director has authorized an in-season adjustment that…",,,,https://idfg.idaho.gov/article/july-8-2026-south-fork-salmon-river-chinook-update,,
69c4a37d08753a794b,2026-07-08,current,18,30,Lemhi,Salmon River,official_fishing_update,Idaho Fish and Game,True,,SF Salmon River Chinook salmon fishery to open seven days per week,"Home Press Releases and Articles idfg-cliess Wednesday, July 8, 2026 - 9:22 AM MDT This change is being implemented to increase the likelihood of reaching the harvest share. Beginning July 8, the Chinook salmon fishing season on the South Fork Salmon River will increase from four days per week to seven days per week. With water levels dropping and water temperatures increasing, this change is being implemented to…",,,,https://idfg.idaho.gov/article/sf-salmon-river-chinook-salmon-fishery-open-seven-days-week,,
9cd7d0034821f01a27,2026-07-08,current,18,30,Lemhi,Salmon River,official_fishing_update,Idaho Fish and Game,True,,Upper Salmon River Chinook update - 7/8/2026,"Home Press Releases and Articles idfg-gschoby Wednesday, July 8, 2026 - 4:58 PM MDT Here’s the latest update for the upper Salmon River Chinook fishery, with the most recent numbers through Sunday July 5, 2026. For the upper Salmon River Chinook fishery to date we estimate: Anglers have harvested 103 hatchery adult Chinook salmon and 8 hatchery jacks and have released an estimated 19 unclipped adult salmon. Angler…",,,,https://idfg.idaho.gov/article/upper-salmon-river-chinook-update-782026,,
aa93955681dc7bc5dd,2026-07-03,current,23,,,,official_statewide_or_regional_update,Idaho Fish and Game,True,,Fish salvage order issued for the Big Wood River below Magic Dam and the Richfield Canal Diversion,"Home Press Releases and Articles idfg-Kenzie.Baratti Friday, July 3, 2026 - 6:15 AM MDT Idaho Fish and Game’s Magic Valley Region has been informed by the Big Wood Canal Company that the gates on Magic Reservoir Dam will be closing sometime around July 5, leading to substantial flow reductions or cessation of flow which functionally de-waters the Big Wood River approximately 1.25 miles below the dam and the…",,,,https://idfg.idaho.gov/article/fish-salvage-order-issued-big-wood-river-below-magic-dam-and-richfield-canal-diversion-0,,
c0c0e6516ad63ae1ba,2026-07-01,current,25,14,Canyon,Snake River,official_fishing_update,Idaho Fish and Game,True,,Georgia angler reels in new Idaho catch-and-release record brown trout,"Home Press Releases and Articles idfg-cliess Wednesday, July 1, 2026 - 1:17 PM MDT Idaho’s South Fork Snake River is no stranger when it comes to productive brown trout fishing. This trophy river — one of Idaho’s most legendary — is known to regularly hold brownies, known for their yellowish bodies and long, angular faces. Although not native to Idaho’s waters, brown trout offer some of the most exciting fishing…",,,,https://idfg.idaho.gov/article/georgia-angler-reels-new-idaho-catch-and-release-record-brown-trout,,
c0c0e6516ad63ae1ba,2026-07-01,current,25,37,Owyhee,Snake River,official_fishing_update,Idaho Fish and Game,True,,Georgia angler reels in new Idaho catch-and-release record brown trout,"Home Press Releases and Articles idfg-cliess Wednesday, July 1, 2026 - 1:17 PM MDT Idaho’s South Fork Snake River is no stranger when it comes to productive brown trout fishing. This trophy river — one of Idaho’s most legendary — is known to regularly hold brownies, known for their yellowish bodies and long, angular faces. Although not native to Idaho’s waters, brown trout offer some of the most exciting fishing…",,,,https://idfg.idaho.gov/article/georgia-angler-reels-new-idaho-catch-and-release-record-brown-trout,,
d056b7051bf82cf048,2026-07-01,current,25,30,Lemhi,Salmon River,official_fishing_update,Idaho Fish and Game,True,,Upper Salmon River Chinook update - 7/1/2026,"Home Press Releases and Articles idfg-gschoby Wednesday, July 1, 2026 - 2:39 PM MDT Here’s the latest update for the upper Salmon River Chinook fishery, with the most recent numbers through Sunday June 28, 2026. Through the first two weeks of the fishery, we estimate: Anglers harvested 68 hatchery adult salmon and released an estimated 17 unclipped adult salmon. Angler effort over the past week was 2,019 hours (a…",,,,https://idfg.idaho.gov/article/upper-salmon-river-chinook-update-712026,,
9d1edd1c01199e81ad,2026-07-01,current,25,,,,official_statewide_or_regional_update,Idaho Fish and Game,True,,What's going on with the Payette Lake fishery?,"Home Press Releases and Articles idfg-jmessner Wednesday, July 1, 2026 - 1:02 PM MDT While you may have a harder time filling your six-fish limit of kokanee at Payette Lake this year than in the past several, the fish are enormous. If you've fished Payette Lake for kokanee this year, you already know the catch has been slower than it's been in a while. I'm not going to sugarcoat it: Kokanee abundance is down this…",,,,https://idfg.idaho.gov/article/whats-going-payette-lake-fishery,,
6a1815ce9a62459c86,2026-06-30,current,26,30,Lemhi,Salmon River,official_fishing_update,Idaho Fish and Game,True,,"June 30, 2026 South Fork Salmon River Chinook Update","Home Press Releases and Articles idfg-jmessner Tuesday, June 30, 2026 - 3:40 PM MDT by Jordan Messner - Regional Fisheries Manager Fishery Update The second fishing interval on the South Fork Salmon River was a cold, wet one, and the weather definitely affected angler turnout. We observed just over half the fishing effort compared to the opening four-day interval. For those willing to brave the rain and chilly…",,,,https://idfg.idaho.gov/article/june-30-2026-south-fork-salmon-river-chinook-update,,
ac18ffc54e4b6e8d23,2026-06-30,current,26,,,,official_statewide_or_regional_update,Idaho Fish and Game,True,,Rainbow trout stocking schedule for July 2026 in the Clearwater Region,"Home Press Releases and Articles idfg-jbruns Tuesday, June 30, 2026 - 9:45 AM MDT Fish and Game staff will be stocking approximately 3,500 catchable-size (10 to 12 inch) trout at the two following locations within the Clearwater Region in July! Stocking of all waters is tentative and dependent on river/lake/pond conditions (angler safety concerns); dates may change due to weather or staffing constraints. If you need…",,,,https://idfg.idaho.gov/article/rainbow-trout-stocking-schedule-july-2026-clearwater-region,,
d34c3c37af13d4ada2,2026-06-30,current,26,,,,official_statewide_or_regional_update,Idaho Fish and Game,True,,Rainbow trout stocking schedule for July 2026 in the Magic Valley Region,"Home Press Releases and Articles idfg-Kenzie.Baratti Tuesday, June 30, 2026 - 10:25 AM MDT Approximately 25,785 catchable rainbow trout will be stocked in area waters in July Hatchery personnel from Fish and Game’s Magic Valley Region will be stocking approximately 25,785 10-12” catchable-sized rainbow trout in July. The stocking date and numbers of fish are approximate. Stocking of all waters is tentative and…",,,,https://idfg.idaho.gov/article/rainbow-trout-stocking-schedule-july-2026-magic-valley-region,,
6a69d707ae458b9ba4,2026-06-30,current,26,,,,official_statewide_or_regional_update,Idaho Fish and Game,True,,Southwest Region rainbow trout stocking schedule - July,"Home Press Releases and Articles idfg-bpearson Tuesday, June 30, 2026 - 9:02 AM MDT Fish and Game staff will stock more than 26,000 catchable-size (10 to 12 inch) trout throughout the Southwest Region in July. All fish stocked are rainbow trout. Stocking of all waters is tentative and dependent on river/lake/pond conditions (angler safety concerns); dates may change due to weather or staffing constraints. McCall…",,,,https://idfg.idaho.gov/article/southwest-region-rainbow-trout-stocking-schedule-july-1,,
124a2f1deb6f475fa7,2026-06-29,current,27,,,,official_statewide_or_regional_update,Idaho Fish and Game,True,,July Fish Stocking Planned for the Upper Snake Region,"Home Press Releases and Articles idfg-jbrower Monday, June 29, 2026 - 10:54 AM MDT More than 18,000 catchable trout will be making their way into lakes, ponds, and streams across the Upper Snake Region this July. If your Independence Day plans include time on the water, don’t forget to pack your fishing gear. Throughout the month, stocking crews will release 18,300 catchable‑size rainbow trout — between 10 and 12…",,,,https://idfg.idaho.gov/article/july-fish-stocking-planned-upper-snake-region,,
60e72dd0ed0b550352,2026-06-29,current,27,,,,official_statewide_or_regional_update,Idaho Fish and Game,True,,July trout stocking schedule for the Southeast Region,"Home Press Releases and Articles idfg-jjackson Monday, June 29, 2026 - 9:46 PM MDT Grab your fishing pole, pack the cooler, and don’t forget your fishing license (or the bug spray)! Personnel from Idaho Fish and Game’s hatcheries in the Southeast Region will be releasing nearly 10,000 catchable-sized rainbow trout at various locations during July. Have a happy and safe 4th of July! Fish on! Nearly 10,000 rainbow…",,,,https://idfg.idaho.gov/article/july-trout-stocking-schedule-southeast-region-3,,
06c2b651a1f7e29311,2026-06-29,current,27,,,,official_statewide_or_regional_update,Idaho Fish and Game,True,,Statewide trout stocking highlights for July 2026,"Home Press Releases and Articles idfg-cliess Monday, June 29, 2026 - 8:57 AM MDT Approximately 110,000 catchable-sized rainbow trout will be stocked throughout the state this July. Many of Idaho’s lakes and ponds are soon going to be bolstered with Idaho Fish and Game stocking over 110,000 catchable-sized rainbow trout this July. Wondering if the stocking trucks are going to be backing up to your favorite fishing…",,,,https://idfg.idaho.gov/article/statewide-trout-stocking-highlights-july-2026,,
5b862656ab596008df,2026-06-26,current,30,29,Latah,Moose Creek Reservoir,official_fishing_update,Idaho Fish and Game,True,,Managing Moose Creek Reservoir: Making Fishing Better,"Home Press Releases and Articles idfg-cghere Friday, June 26, 2026 - 10:20 AM MDT Located near the town of Bovill, Moose Creek Reservoir is a popular family fishing water in the Clearwater Region. However, Moose Creek Reservoir has a history of invasive Pondweed overtaking the fishery, creating poor conditions for both fish and anglers. In November 2024, Fish and Game completed a sustained winter draw down of the…",,,,https://idfg.idaho.gov/article/managing-moose-creek-reservoir-making-fishing-better,,
959dd81c66eb48d571,2026-06-25,recent,31,,,,official_statewide_or_regional_update,Idaho Fish and Game,True,,2026 Dworshak Reservoir Kokanee Update,"Home Press Releases and Articles idfg-tzumwalt Thursday, June 25, 2026 - 9:49 AM MDT Last year was an excellent year for anglers seeking larger kokanee in Dworshak Reservoir. While the number of fish available was below average, the fish that were present were noticeably larger than normal. Age-2 and age-3 kokanee are the primary adult age classes in the fishery and are the fish large enough to get targeted by…",,,,https://idfg.idaho.gov/article/2026-dworshak-reservoir-kokanee-update,,
5cbebdeb90c6a3a110,2026-06-25,recent,31,,,,official_statewide_or_regional_update,Idaho Fish and Game,True,,2026 Dworshak Reservoir Smallmouth Bass Update,"Home Press Releases and Articles idfg-jbruns Thursday, June 25, 2026 - 10:09 AM MDT 2025 Fishery summary Smallmouth bass fishing on Dworshak Reservoir in 2025 continued to provide anglers with both high catch rates and excellent trophy opportunities. Anglers reported consistent success throughout the reservoir, with strong numbers of fish available across multiple size classes, including quality-sized bass capable…",,,,https://idfg.idaho.gov/article/2026-dworshak-reservoir-smallmouth-bass-update,,
dbfd6997d4a84af5ea,2026-06-25,recent,31,,,,official_statewide_or_regional_update,Idaho Fish and Game,True,,VIDEO: Fish Creek weir provides another year of insight into Idaho's wild steelhead populations,"Home Press Releases and Articles idfg-jbruns Thursday, June 25, 2026 - 10:44 AM MDT Annual monitoring at Fish Creek has wrapped up for the season, providing another year of valuable information about one of Idaho's important wild steelhead populations. The Lochsa River and its tributaries, including Fish Creek , are managed as a wild steelhead refuge where hatchery steelhead are absent and steelhead fishing is…",,,,https://idfg.idaho.gov/article/video-fish-creek-weir-provides-another-year-insight-idahos-wild-steelhead-populations,,
f38d71b434ce510c4f,2026-06-23,recent,33,30,Lemhi,Salmon River,official_fishing_update,Idaho Fish and Game,True,,"June 23, 2026 South Fork Salmon River Chinook Update","Home Press Releases and Articles idfg-jmessner Tuesday, June 23, 2026 - 4:16 PM MDT by Jordan Messner - Regional Fisheries Manager South Fork Chinook Update: Better Fishing Ahead? Hi everyone, The South Fork Salmon River Chinook fishery opened last Thursday, June 18, and while fishing was a bit slower than I expected during the first four-day interval, there is still plenty of reason for optimism – its only going to…",,,,https://idfg.idaho.gov/article/june-23-2026-south-fork-salmon-river-chinook-update,,
3c0f8b21a93d76d4f1,2026-06-23,recent,33,30,Lemhi,Salmon River,official_fishing_update,Idaho Fish and Game,True,,Upper Salmon River Chinook fishery update - 6/23/2026,"Home Press Releases and Articles idfg-gschoby Tuesday, June 23, 2026 - 4:27 PM MDT The upper Salmon River fishery opened last week (6/18/26), and we estimated that 15 hatchery adult Chinook Salmon were harvested during the first four days of the fishery. There were also 4 wild Chinook Salmon that were caught and released. Angler effort was relatively high during the opening weekend with an estimated 1,343 hours of…",,,,https://idfg.idaho.gov/article/upper-salmon-river-chinook-fishery-update-6232026,,
8e6fceb4646adcaf6b,2026-06-22,recent,34,,,,official_statewide_or_regional_update,Idaho Fish and Game,True,,Idaho Falls angler lands 43.25-inch lake trout…and returns to the Idaho record books,"Home Press Releases and Articles idfg-cliess Monday, June 22, 2026 - 1:26 PM MDT An Idaho Falls angler miraculously reeled in a new state catch-and-release record lake trout and, even more unbelievably , was able to hoist it up into the boat. Dylan Smith — the lucky angler in question — was fishing on Payette Lake in McCall on May 2 when a 43.25-inch lake trout took the line for a sprint. Smith was able to land the…",,,,https://idfg.idaho.gov/article/idaho-falls-angler-lands-4325-inch-lake-troutand-returns-idaho-record-books,,
d3aca8ab36a6970981,2026-06-22,recent,34,,,,official_statewide_or_regional_update,Idaho Fish and Game,True,,"Walleye are a bad match for Idaho waters, and F&G asks anglers to help stop their expansion","Home Press Releases and Articles idfg-rphillips Monday, June 22, 2026 - 1:00 PM MDT Walleye are typically a bad match for Idaho because they are native to large Midwestern lakes that have nearly unlimited schools of minnows, shiners and other baitfish that walleye live on. Those large baitfish populations are unavailable in most Idaho waters, which means walleye consume game fish to survive, and most Idaho anglers…",,,,https://idfg.idaho.gov/article/walleye-are-bad-match-idaho-waters-and-fg-asks-anglers-help-stop-their-expansion,,
